adjusted_final_probs,adjusted_pred_final_label,base_final_probs,base_pred_final_label,claim_predicate_families,detector_notes,evidence_predicate_families,gold_final_label,id,predicate_conflict_pair,predicate_detector_mode,predicate_mismatch_flag,seed,selected_alpha,split,stage15_probe_type
"[0.2177803250816513, 0.564602145025166, 0.21761752989318267]",NOT_ENTITLED,"[0.2177803250816513, 0.564602145025166, 0.21761752989318267]",NOT_ENTITLED,['launch'],low_overlap:0.600,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_130_evidence_truncation__probe,,lexical_predicate,0,3,0.75,calibration,sufficiency_control
"[0.21770190543824716, 0.5647022555857224, 0.21759583897603038]",NOT_ENTITLED,"[0.21770190543824716, 0.5647022555857224, 0.21759583897603038]",NOT_ENTITLED,['publish'],low_overlap:0.600,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_258_evidence_truncation__probe,,lexical_predicate,0,3,0.75,calibration,sufficiency_control
"[0.2218805154317387, 0.5593680489345767, 0.2187514356336846]",NOT_ENTITLED,"[0.2218805154317387, 0.5593680489345767, 0.2187514356336846]",NOT_ENTITLED,['open'],low_overlap:0.000,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_225_evidence_deletion__probe,,lexical_predicate,0,3,0.75,heldout,sufficiency_control
"[0.2238828655498793, 0.5568154967305735, 0.2193016377195472]",NOT_ENTITLED,"[0.2238828655498793, 0.5568154967305735, 0.2193016377195472]",NOT_ENTITLED,['deliver'],low_overlap:0.000,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_042_evidence_deletion__probe,,lexical_predicate,0,3,0.75,heldout,sufficiency_control
"[0.22005934357466272, 0.5615968536854727, 0.2183438027398645]",NOT_ENTITLED,"[0.22005934357466272, 0.5615968536854727, 0.2183438027398645]",NOT_ENTITLED,[],low_overlap:0.000,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__reef_protection_evidence_deletion__probe,,lexical_predicate,0,3,0.75,calibration,sufficiency_control
"[0.21775112072745917, 0.5645929322573722, 0.21765594701516863]",NOT_ENTITLED,"[0.21775112072745917, 0.5645929322573722, 0.21765594701516863]",NOT_ENTITLED,['approve'],low_overlap:0.600,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_094_evidence_truncation__probe,,lexical_predicate,0,3,0.75,heldout,sufficiency_control
"[0.22134202059084118, 0.5598489475295262, 0.21880903187963274]",NOT_ENTITLED,"[0.22134202059084118, 0.5598489475295262, 0.21880903187963274]",NOT_ENTITLED,['deliver'],low_overlap:0.000,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_287_evidence_deletion__probe,,lexical_predicate,0,3,0.75,heldout,sufficiency_control
"[0.22207280000718832, 0.5589790690401613, 0.2189481309526504]",NOT_ENTITLED,"[0.22207280000718832, 0.5589790690401613, 0.2189481309526504]",NOT_ENTITLED,"['direct', 'launch']",low_overlap:0.000,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_277_evidence_deletion__probe,,lexical_predicate,0,3,0.75,calibration,sufficiency_control
"[0.21772172398204437, 0.5646919439824837, 0.217586332035472]",NOT_ENTITLED,"[0.21772172398204437, 0.5646919439824837, 0.217586332035472]",NOT_ENTITLED,['launch'],low_overlap:0.600,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_053_evidence_truncation__probe,,lexical_predicate,0,3,0.75,calibration,sufficiency_control
"[0.22222885986139504, 0.558796142393523, 0.2189749977450819]",NOT_ENTITLED,"[0.22222885986139504, 0.558796142393523, 0.2189749977450819]",NOT_ENTITLED,"['direct', 'publish']",low_overlap:0.000,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_097_evidence_deletion__probe,,lexical_predicate,0,3,0.75,heldout,sufficiency_control
"[0.2202887055234804, 0.5612600362113113, 0.2184512582652083]",NOT_ENTITLED,"[0.2202887055234804, 0.5612600362113113, 0.2184512582652083]",NOT_ENTITLED,['open'],low_overlap:0.000,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__canal_reopening_evidence_deletion__probe,,lexical_predicate,0,3,0.75,heldout,sufficiency_control
"[0.2177169705117652, 0.5646468232677334, 0.21763620622050145]",NOT_ENTITLED,"[0.2177169705117652, 0.5646468232677334, 0.21763620622050145]",NOT_ENTITLED,['select'],low_overlap:0.600,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_100_evidence_truncation__probe,,lexical_predicate,0,3,0.75,heldout,sufficiency_control
"[0.21766882293429446, 0.5648796130680923, 0.2174515639976133]",NOT_ENTITLED,"[0.21766882293429446, 0.5648796130680923, 0.2174515639976133]",NOT_ENTITLED,['open'],low_overlap:0.333,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_134_evidence_truncation__probe,,lexical_predicate,0,3,0.75,heldout,sufficiency_control
"[0.2174339825679665, 0.5651933382393914, 0.217372679192642]",NOT_ENTITLED,"[0.2174339825679665, 0.5651933382393914, 0.217372679192642]",NOT_ENTITLED,['restore'],low_overlap:0.600,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__wetland_restoration_evidence_truncation__probe,,lexical_predicate,0,3,0.75,calibration,sufficiency_control
"[0.22031203089284712, 0.5612686537940113, 0.21841931531314163]",NOT_ENTITLED,"[0.22031203089284712, 0.5612686537940113, 0.21841931531314163]",NOT_ENTITLED,['restore'],low_overlap:0.000,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_124_evidence_deletion__probe,,lexical_predicate,0,3,0.75,calibration,sufficiency_control
"[0.22581922334971358, 0.36719780066019897, 0.40698297599008754]",SUPPORT,"[0.22581922334971358, 0.36719780066019897, 0.40698297599008754]",SUPPORT,['publish'],no_known_conflict;overlap:0.818,['publish'],NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__generated_fact_090_location_swap__probe,,lexical_predicate,0,3,0.75,calibration,frame_location_mismatch
"[0.22102997365683238, 0.3221839166338419, 0.4567861097093257]",SUPPORT,"[0.22102997365683238, 0.3221839166338419, 0.4567861097093257]",SUPPORT,['select'],no_known_conflict;overlap:0.833,['select'],NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__generated_fact_177_location_swap__probe,,lexical_predicate,0,3,0.75,calibration,frame_location_mismatch
"[0.22433022820457474, 0.3562325782145176, 0.41943719358090764]",SUPPORT,"[0.22433022820457474, 0.3562325782145176, 0.41943719358090764]",SUPPORT,['approve'],no_known_conflict;overlap:0.818,['approve'],NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__generated_fact_066_location_swap__probe,,lexical_predicate,0,3,0.75,heldout,frame_location_mismatch
"[0.2241097257071897, 0.5022194682228882, 0.2736708060699221]",NOT_ENTITLED,"[0.2241097257071897, 0.5022194682228882, 0.2736708060699221]",NOT_ENTITLED,['select'],no_known_conflict;overlap:0.818,['select'],NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__generated_fact_051_location_swap__probe,,lexical_predicate,0,3,0.75,heldout,frame_location_mismatch
"[0.2311363999714911, 0.4256098035813839, 0.34325379644712506]",NOT_ENTITLED,"[0.2311363999714911, 0.4256098035813839, 0.34325379644712506]",NOT_ENTITLED,"['approve', 'direct']",no_known_conflict;overlap:0.818,"['approve', 'direct']",NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__generated_fact_241_location_swap__probe,,lexical_predicate,0,3,0.75,calibration,frame_location_mismatch
"[0.21536207726469292, 0.27257801863947423, 0.5120599040958328]",SUPPORT,"[0.21536207726469292, 0.27257801863947423, 0.5120599040958328]",SUPPORT,['deliver'],no_known_conflict;overlap:0.833,['deliver'],NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__generated_fact_168_location_swap__probe,,lexical_predicate,0,3,0.75,calibration,frame_location_mismatch
"[0.21536808036816238, 0.29469144783454304, 0.48994047179729444]",SUPPORT,"[0.21536808036816238, 0.29469144783454304, 0.48994047179729444]",SUPPORT,['deliver'],no_known_conflict;overlap:0.800,['deliver'],NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__generated_fact_266_location_swap__probe,,lexical_predicate,0,3,0.75,calibration,frame_location_mismatch
"[0.22815542733206073, 0.3781685716459581, 0.39367600102198125]",SUPPORT,"[0.22815542733206073, 0.3781685716459581, 0.39367600102198125]",SUPPORT,['select'],no_known_conflict;overlap:0.800,['select'],NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__generated_fact_044_location_swap__probe,,lexical_predicate,0,3,0.75,calibration,frame_location_mismatch
"[0.22079738471496335, 0.3189224743361387, 0.46028014094889796]",SUPPORT,"[0.22079738471496335, 0.3189224743361387, 0.46028014094889796]",SUPPORT,"['direct', 'select']",no_known_conflict;overlap:0.800,"['direct', 'select']",NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__generated_fact_037_location_swap__probe,,lexical_predicate,0,3,0.75,calibration,frame_location_mismatch
"[0.22492383755630013, 0.5103599505180113, 0.26471621192568856]",NOT_ENTITLED,"[0.22492383755630013, 0.5103599505180113, 0.26471621192568856]",NOT_ENTITLED,"['approve', 'direct']",no_known_conflict;overlap:0.818,"['approve', 'direct']",NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__generated_fact_283_location_swap__probe,,lexical_predicate,0,3,0.75,heldout,frame_location_mismatch
"[0.22901615500450134, 0.30902776122093206, 0.46195608377456665]",SUPPORT,"[0.22901615500450134, 0.30902776122093206, 0.46195608377456665]",SUPPORT,['publish'],no_known_conflict;overlap:0.833,['publish'],NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__generated_fact_293_location_swap__probe,,lexical_predicate,0,3,0.75,calibration,frame_location_mismatch
"[0.2216368135565994, 0.2784281629558181, 0.4999350234875824]",SUPPORT,"[0.2216368135565994, 0.2784281629558181, 0.4999350234875824]",SUPPORT,['select'],no_known_conflict;overlap:0.833,['select'],NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__generated_fact_149_location_swap__probe,,lexical_predicate,0,3,0.75,heldout,frame_location_mismatch
"[0.22691707450645715, 0.47451609524988553, 0.2985668302436572]",NOT_ENTITLED,"[0.22691707450645715, 0.47451609524988553, 0.2985668302436572]",NOT_ENTITLED,['restore'],no_known_conflict;overlap:0.833,['restore'],NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__generated_fact_131_location_swap__probe,,lexical_predicate,0,3,0.75,calibration,frame_location_mismatch
"[0.23181368756016624, 0.3799942490457632, 0.38819206339407064]",SUPPORT,"[0.23181368756016624, 0.3799942490457632, 0.38819206339407064]",SUPPORT,['restore'],no_known_conflict;overlap:1.000,['restore'],NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__wetland_restoration_location_swap__probe,,lexical_predicate,0,3,0.75,calibration,frame_location_mismatch
"[0.2019699276080706, 0.19319430569393353, 0.6048357666979959]",SUPPORT,"[0.2019699276080706, 0.19319430569393353, 0.6048357666979959]",SUPPORT,['direct'],no_known_conflict;overlap:0.909,['direct'],NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__opera_premiere_location_swap__probe,,lexical_predicate,0,3,0.75,calibration,frame_location_mismatch
"[0.22370085786881622, 0.5308006564021306, 0.24549848572905322]",NOT_ENTITLED,"[0.22370085786881622, 0.5308006564021306, 0.24549848572905322]",NOT_ENTITLED,['publish'],no_known_conflict;overlap:0.909,['publish'],NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__glacier_study_location_swap__probe,,lexical_predicate,0,3,0.75,heldout,frame_location_mismatch
"[0.2249724086378156, 0.3399520465738766, 0.43507554478830773]",SUPPORT,"[0.2249724086378156, 0.3399520465738766, 0.43507554478830773]",SUPPORT,['approve'],no_known_conflict;overlap:0.833,['approve'],NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__generated_fact_129_location_swap__probe,,lexical_predicate,0,3,0.75,calibration,frame_location_mismatch
"[0.22488400154680002, 0.49670024985818184, 0.278415748595018]",NOT_ENTITLED,"[0.22488400154680002, 0.49670024985818184, 0.278415748595018]",NOT_ENTITLED,['restore'],no_known_conflict;overlap:0.833,['restore'],NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__generated_fact_243_location_swap__probe,,lexical_predicate,0,3,0.75,heldout,frame_location_mismatch
"[0.22803193330764768, 0.4126949608325958, 0.35927310585975647]",NOT_ENTITLED,"[0.22803193330764768, 0.4126949608325958, 0.35927310585975647]",NOT_ENTITLED,['launch'],no_known_conflict;overlap:0.833,['launch'],NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__generated_fact_137_location_swap__probe,,lexical_predicate,0,3,0.75,heldout,frame_location_mismatch
"[0.22253421444292895, 0.3390447643826262, 0.4384210211744448]",SUPPORT,"[0.22253421444292895, 0.3390447643826262, 0.4384210211744448]",SUPPORT,['launch'],no_known_conflict;overlap:0.800,['launch'],NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__generated_fact_242_location_swap__probe,,lexical_predicate,0,3,0.75,calibration,frame_location_mismatch
"[0.24258457891390986, 0.34455706642398043, 0.4128583546621098]",SUPPORT,"[0.24258457891390986, 0.34455706642398043, 0.4128583546621098]",SUPPORT,['restore'],no_known_conflict;overlap:0.833,['restore'],NOT_ENTITLED,stage15_frame_role_mismatch__stage14_frame_swap__generated_fact_117_role_swap__probe,,lexical_predicate,0,3,0.75,calibration,frame_role_mismatch
"[0.21922827093643357, 0.5500201664868022, 0.23075156257676427]",NOT_ENTITLED,"[0.21922827093643357, 0.5500201664868022, 0.23075156257676427]",NOT_ENTITLED,['approve'],no_known_conflict;overlap:0.833,['approve'],NOT_ENTITLED,stage15_frame_role_mismatch__stage14_frame_swap__generated_fact_185_role_swap__probe,,lexical_predicate,0,3,0.75,heldout,frame_role_mismatch
"[0.21787425875663757, 0.55897456407547, 0.22315117716789246]",NOT_ENTITLED,"[0.21787425875663757, 0.55897456407547, 0.22315117716789246]",NOT_ENTITLED,['launch'],no_known_conflict;overlap:0.833,['launch'],NOT_ENTITLED,stage15_frame_role_mismatch__stage14_frame_swap__generated_fact_263_role_swap__probe,,lexical_predicate,0,3,0.75,heldout,frame_role_mismatch
"[0.21799815216668758, 0.5589687574370761, 0.22303309039623628]",NOT_ENTITLED,"[0.21799815216668758, 0.5589687574370761, 0.22303309039623628]",NOT_ENTITLED,['publish'],no_known_conflict;overlap:0.833,['publish'],NOT_ENTITLED,stage15_frame_role_mismatch__stage14_frame_swap__generated_fact_251_role_swap__probe,,lexical_predicate,0,3,0.75,calibration,frame_role_mismatch
"[0.21874218201299686, 0.5526635399760214, 0.22859427801098178]",NOT_ENTITLED,"[0.21874218201299686, 0.5526635399760214, 0.22859427801098178]",NOT_ENTITLED,['select'],no_known_conflict;overlap:0.833,['select'],NOT_ENTITLED,stage15_frame_role_mismatch__stage14_frame_swap__generated_fact_107_role_swap__probe,,lexical_predicate,0,3,0.75,calibration,frame_role_mismatch
"[0.23692741283990704, 0.37215043985395313, 0.39092214730613983]",SUPPORT,"[0.23692741283990704, 0.37215043985395313, 0.39092214730613983]",SUPPORT,['publish'],no_known_conflict;overlap:0.833,['publish'],NOT_ENTITLED,stage15_frame_role_mismatch__stage14_frame_swap__generated_fact_279_role_swap__probe,,lexical_predicate,0,3,0.75,heldout,frame_role_mismatch
"[0.22635557769338388, 0.4665540665337772, 0.30709035577283905]",NOT_ENTITLED,"[0.22635557769338388, 0.4665540665337772, 0.30709035577283905]",NOT_ENTITLED,['launch'],no_known_conflict;overlap:0.909,['launch'],NOT_ENTITLED,stage15_frame_role_mismatch__stage14_frame_swap__generated_fact_102_role_swap__probe,,lexical_predicate,0,3,0.75,calibration,frame_role_mismatch
"[0.23098850250244138, 0.3936192989349365, 0.37539219856262207]",NOT_ENTITLED,"[0.23098850250244138, 0.3936192989349365, 0.37539219856262207]",NOT_ENTITLED,"['direct', 'select']",no_known_conflict;overlap:0.909,"['direct', 'select']",NOT_ENTITLED,stage15_frame_role_mismatch__stage14_frame_swap__generated_fact_163_role_swap__probe,,lexical_predicate,0,3,0.75,calibration,frame_role_mismatch
"[0.22456525600798807, 0.372156208338681, 0.40327853565333094]",SUPPORT,"[0.22456525600798807, 0.372156208338681, 0.40327853565333094]",SUPPORT,['open'],no_known_conflict;overlap:0.818,"['direct', 'open']",NOT_ENTITLED,stage15_frame_role_mismatch__stage14_frame_swap__generated_fact_064_role_swap__probe,,lexical_predicate,0,3,0.75,heldout,frame_role_mismatch
"[0.2300118139382656, 0.4087998745203056, 0.36118831154142883]",NOT_ENTITLED,"[0.2300118139382656, 0.4087998745203056, 0.36118831154142883]",NOT_ENTITLED,"['direct', 'open']",no_known_conflict;overlap:0.900,"['direct', 'open']",NOT_ENTITLED,stage15_frame_role_mismatch__stage14_frame_swap__generated_fact_043_role_swap__probe,,lexical_predicate,0,3,0.75,heldout,frame_role_mismatch
"[0.2275657125582013, 0.43043128938768177, 0.34200299805411694]",NOT_ENTITLED,"[0.2275657125582013, 0.43043128938768177, 0.34200299805411694]",NOT_ENTITLED,['restore'],no_known_conflict;overlap:0.909,['restore'],NOT_ENTITLED,stage15_frame_role_mismatch__stage14_frame_swap__generated_fact_180_role_swap__probe,,lexical_predicate,0,3,0.75,heldout,frame_role_mismatch
"[0.22737071391773012, 0.42743117686668736, 0.34519810921558247]",NOT_ENTITLED,"[0.22737071391773012, 0.42743117686668736, 0.34519810921558247]",NOT_ENTITLED,['launch'],no_known_conflict;overlap:0.909,['launch'],NOT_ENTITLED,stage15_frame_role_mismatch__stage14_frame_swap__generated_fact_144_role_swap__probe,,lexical_predicate,0,3,0.75,heldout,frame_role_mismatch
"[0.22601188382488663, 0.3970711172063482, 0.3769169989687652]",NOT_ENTITLED,"[0.22601188382488663, 0.3970711172063482, 0.3769169989687652]",NOT_ENTITLED,['deliver'],no_known_conflict;overlap:0.833,"['deliver', 'direct']",NOT_ENTITLED,stage15_frame_role_mismatch__stage14_frame_swap__generated_fact_280_role_swap__probe,,lexical_predicate,0,3,0.75,calibration,frame_role_mismatch
"[0.224729102481468, 0.5013049766226861, 0.27396592089584587]",NOT_ENTITLED,"[0.224729102481468, 0.5013049766226861, 0.27396592089584587]",NOT_ENTITLED,['deliver'],no_known_conflict;overlap:0.833,"['deliver', 'direct']",NOT_ENTITLED,stage15_frame_role_mismatch__stage14_frame_swap__generated_fact_154_role_swap__probe,,lexical_predicate,0,3,0.75,heldout,frame_role_mismatch
"[0.227649599313736, 0.3904515504837036, 0.3818988502025604]",NOT_ENTITLED,"[0.227649599313736, 0.3904515504837036, 0.3818988502025604]",NOT_ENTITLED,['approve'],no_known_conflict;overlap:0.909,['approve'],NOT_ENTITLED,stage15_frame_role_mismatch__stage14_frame_swap__generated_fact_108_role_swap__probe,,lexical_predicate,0,3,0.75,heldout,frame_role_mismatch
